month_year,full_date,month,day,year,name,position_cat,any_speech,bankersfinance,other_private,otherregulators,io,community_organisations,thinktank,press_association,prof_econ_assoc,university,hearing,trade_assoc,non_finance_gov,nonbuinessadvocacy,social_events,economic_literacy,other,org
1-Jun-96,13-Jun-96,June,13,1996,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Jun-96,18-Jun-96,June,18,1996,Edward W. Kelley,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Sep-96,8-Sep-96,September,8,1996,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Sep-96,19-Sep-96,September,19,1996,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Oct-96,2-Oct-96,October,2,1996,Lawrence B. Lindsey,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-Oct-96,5-Oct-96,October,5,1996,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Oct-96,7-Oct-96,October,7,1996,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Oct-96,9-Oct-96,October,9,1996,Lawrence B. Lindsey,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Oct-96,11-Oct-96,October,11,1996,Lawrence B. Lindsey,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Oct-96,16-Oct-96,October,16,1996,Alan Greenspan,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-Oct-96,24-Oct-96,October,24,1996,Susan M. Phillips,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Oct-96,31-Oct-96,October,31,1996,Edward W. Kelley,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Nov-96,18-Nov-96,November,18,1996,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Nov-96,21-Nov-96,November,21,1996,Laurence H. Meyer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Nov-96,25-Nov-96,November,25,1996,Susan M. Phillips,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Dec-96,3-Dec-96,December,3,1996,Edward W. Kelley,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Dec-96,5-Dec-96,December,5,1996,Alan Greenspan,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Dec-96,6-Dec-96,December,6,1996,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
1-Dec-96,19-Dec-96,December,19,1996,Alice M. Rivlin,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Jan-97,5-Jan-97,January,5,1997,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Jan-97,14-Jan-97,January,14,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Jan-97,16-Jan-97,January,16,1997,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Jan-97,24-Jan-97,January,24,1997,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Jan-97,28-Jan-97,January,28,1997,Susan M. Phillips,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Jan-97,29-Jan-97,January,29,1997,Edward W. Kelley,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Feb-97,14-Feb-97,February,14,1997,Susan M. Phillips,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Feb-97,21-Feb-97,February,21,1997,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Mar-97,3-Mar-97,March,3,1997,Susan M. Phillips,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-97,7-Mar-97,March,7,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16
1-Mar-97,13-Mar-97,March,13,1997,Alice M. Rivlin,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Mar-97,22-Mar-97,March,22,1997,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-97,4-Apr-97,April,4,1997,Alice M. Rivlin,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Apr-97,10-Apr-97,April,10,1997,Laurence H. Meyer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-97,12-Apr-97,April,12,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15
1-Apr-97,24-Apr-97,April,24,1997,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Apr-97,29-Apr-97,April,29,1997,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-May-97,1-May-97,May,1,1997,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-97,3-May-97,May,3,1997,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-97,8-May-97,May,8,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-May-97,23-May-97,May,23,1997,Laurence H. Meyer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Jun-97,10-Jun-97,June,10,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Jun-97,18-Jun-97,June,18,1997,Laurence H. Meyer,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Jun-97,18-Jun-97,June,18,1997,Susan M. Phillips,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Sep-97,4-Sep-97,September,4,1997,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1-Sep-97,5-Sep-97,September,5,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Sep-97,12-Sep-97,September,12,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Sep-97,12-Sep-97,September,12,1997,Laurence H. Meyer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Sep-97,17-Sep-97,September,17,1997,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Sep-97,19-Sep-97,September,19,1997,Susan M. Phillips,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Sep-97,23-Sep-97,September,23,1997,Edward W. Kelley,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Oct-97,5-Oct-97,October,5,1997,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Oct-97,11-Oct-97,October,11,1997,Alan Greenspan,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Oct-97,14-Oct-97,October,14,1997,Alan Greenspan,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Oct-97,14-Oct-97,October,14,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Oct-97,14-Oct-97,October,14,1997,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Oct-97,15-Oct-97,October,15,1997,Susan M. Phillips,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1-Oct-97,30-Oct-97,October,30,1997,Susan M. Phillips,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Oct-97,31-Oct-97,October,31,1997,Laurence H. Meyer,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Nov-97,4-Nov-97,November,4,1997,Susan M. Phillips,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Nov-97,7-Nov-97,November,7,1997,Alan Greenspan,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Dec-97,1-Dec-97,December,1,1997,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Dec-97,2-Dec-97,December,2,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Dec-97,3-Dec-97,December,3,1997,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Dec-97,15-Dec-97,December,15,1997,Edward W. Kelley,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Jan-98,3-Jan-98,January,3,1998,Alan Greenspan,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1-Jan-98,8-Jan-98,January,8,1998,Laurence H. Meyer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Jan-98,12-Jan-98,January,12,1998,Alan Greenspan,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
1-Jan-98,16-Jan-98,January,16,1998,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Feb-98,11-Feb-98,February,11,1998,Edward W. Kelley,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Feb-98,17-Feb-98,February,17,1998,Alice M. Rivlin,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
1-Feb-98,26-Feb-98,February,26,1998,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Feb-98,27-Feb-98,February,27,1998,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Feb-98,27-Feb-98,February,27,1998,Edward M. Gramlich,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Mar-98,2-Mar-98,March,2,1998,Laurence H. Meyer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Mar-98,3-Mar-98,March,3,1998,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-98,4-Mar-98,March,4,1998,Roger W. Ferguson,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-98,6-Mar-98,March,6,1998,Edward M. Gramlich,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
1-Mar-98,9-Mar-98,March,9,1998,Roger W. Ferguson,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Mar-98,16-Mar-98,March,16,1998,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Mar-98,17-Mar-98,March,17,1998,Susan M. Phillips,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Mar-98,19-Mar-98,March,19,1998,Alice M. Rivlin,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Mar-98,19-Mar-98,March,19,1998,Roger W. Ferguson,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-98,26-Mar-98,March,26,1998,Susan M. Phillips,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-98,2-Apr-98,April,2,1998,Alan Greenspan,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
1-Apr-98,2-Apr-98,April,2,1998,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Apr-98,4-Apr-98,April,4,1998,Roger W. Ferguson,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-98,9-Apr-98,April,9,1998,Laurence H. Meyer,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Apr-98,16-Apr-98,April,16,1998,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Apr-98,16-Apr-98,April,16,1998,Roger W. Ferguson,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Apr-98,23-Apr-98,April,23,1998,Alice M. Rivlin,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Apr-98,30-Apr-98,April,30,1998,Laurence H. Meyer,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-May-98,2-May-98,May,2,1998,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-98,7-May-98,May,7,1998,Alice M. Rivlin,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-98,7-May-98,May,7,1998,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-May-98,12-May-98,May,12,1998,Alice M. Rivlin,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-May-98,12-May-98,May,12,1998,Laurence H. Meyer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-May-98,20-May-98,May,20,1998,Alan Greenspan,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
1-Jun-98,3-Jun-98,June,3,1998,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Jun-98,9-Jun-98,June,9,1998,Laurence H. Meyer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Jun-98,18-Jun-98,June,18,1998,Alice M. Rivlin,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Jul-98,9-Jul-98,July,9,1998,Roger W. Ferguson,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Jul-98,10-Jul-98,July,10,1998,Alan Greenspan,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Jul-98,20-Jul-98,July,20,1998,Roger W. Ferguson,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Aug-98,28-Aug-98,August,28,1998,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Sep-98,4-Sep-98,September,4,1998,Alan Greenspan,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1-Sep-98,15-Sep-98,September,15,1998,Edward M. Gramlich,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Sep-98,17-Sep-98,September,17,1998,Roger W. Ferguson,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Sep-98,18-Sep-98,September,18,1998,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Sep-98,28-Sep-98,September,28,1998,Alice M. Rivlin,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Sep-98,29-Sep-98,September,29,1998,Roger W. Ferguson,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Oct-98,5-Oct-98,October,5,1998,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Oct-98,14-Oct-98,October,14,1998,Roger W. Ferguson,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Oct-98,16-Oct-98,October,16,1998,Roger W. Ferguson,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
1-Oct-98,22-Oct-98,October,22,1998,Roger W. Ferguson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
1-Oct-98,22-Oct-98,October,22,1998,Laurence H. Meyer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Oct-98,22-Oct-98,October,22,1998,Alice M. Rivlin,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Oct-98,27-Oct-98,October,27,1998,Roger W. Ferguson,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Oct-98,29-Oct-98,October,29,1998,Edward W. Kelley,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Nov-98,5-Nov-98,November,5,1998,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Nov-98,6-Nov-98,November,6,1998,Edward M. Gramlich,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Nov-98,12-Nov-98,November,12,1998,Laurence H. Meyer,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Jan-99,3-Jan-99,January,3,1999,Roger W. Ferguson,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Jan-99,4-Jan-99,January,4,1999,Laurence H. Meyer,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1-Jan-99,11-Jan-99,January,11,1999,Laurence H. Meyer,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Jan-99,15-Jan-99,January,15,1999,Roger W. Ferguson,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Jan-99,21-Jan-99,January,21,1999,Roger W. Ferguson,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Feb-99,11-Feb-99,February,11,1999,Roger W. Ferguson,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Feb-99,16-Feb-99,February,16,1999,Alan Greenspan,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Feb-99,24-Feb-99,February,24,1999,Alice M. Rivlin,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
1-Feb-99,25-Feb-99,February,25,1999,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Feb-99,25-Feb-99,February,25,1999,Roger W. Ferguson,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Mar-99,1-Mar-99,March,1,1999,Alice M. Rivlin,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-99,3-Mar-99,March,3,1999,Roger W. Ferguson,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
1-Mar-99,8-Mar-99,March,8,1999,Edward M. Gramlich,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Mar-99,8-Mar-99,March,8,1999,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-99,9-Mar-99,March,9,1999,Alan Greenspan,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1-Mar-99,10-Mar-99,March,10,1999,Edward W. Kelley,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
1-Mar-99,12-Mar-99,March,12,1999,Laurence H. Meyer,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
1-Mar-99,16-Mar-99,March,16,1999,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-99,16-Mar-99,March,16,1999,Roger W. Ferguson,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1-Mar-99,19-Mar-99,March,19,1999,Alan Greenspan,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1-Mar-99,25-Mar-99,March,25,1999,Edward W. Kelley,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
