docId,filename,top topics...,,,,,,,,,,,
108,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1096.txt,0,0.539125741,5,0.252833247,2,0.078251481,3,,,,
109,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1097.txt,4,0.443009108,5,0.337765962,0,0.093465045,1,,,,
110,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1098.txt,0,0.41006732,2,0.268996477,1,0.109329917,5,0.106444374,3,,
111,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1099.txt,1,0.463352978,2,0.274220735,0,0.093513057,3,0.085930921,4,,
112,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.11.txt,5,0.792792797,0,,,,,,,,
113,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.110.txt,4,0.39952904,5,0.22605966,3,0.178178966,0,0.085557297,1,,
114,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1100.txt,0,0.432971805,5,0.405639917,2,,,,,,
115,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1101.txt,2,0.441124767,1,0.277680129,0,0.152899832,3,,,,
116,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1102.txt,5,0.347552121,4,0.21619001,3,0.205525935,0,,,,
117,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1103.txt,2,0.510923743,1,0.209275588,0,0.203526258,5,,,,
118,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1104.txt,5,0.422402173,0,0.418803424,3,,,,,,
119,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1105.txt,2,0.502193749,1,0.261221737,0,,,,,,
120,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1106.txt,4,0.494532615,1,0.26560846,0,0.099823631,2,0.063492067,5,,
121,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1107.txt,4,0.383884102,3,0.26844725,1,0.143503845,2,0.073789045,5,0.070620187,0
122,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1108.txt,3,0.316129029,2,0.283870965,0,0.270967752,1,,,,
123,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.1109.txt,2,0.629314661,0,0.125562787,1,0.112556279,3,,,,
124,C:\Users\Kevin\Dropbox\Fed_Speeches,(1)\May2013Speeches\FedSpeechIndvParsed_20May\parsed.111.txt,1,0.511578023,2,0.359348208,3,0.054030877,0,,,,
