docId,filename,top1,top1.prop,top2,top2.prop,top3,top3.prop,top4,top4.prop,top5,top5.prop
1023,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.987.txt,0,0.459265888,2,0.317815572,3,0.123545207,4,0.091316022,,
1024,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.988.txt,3,0.667262971,2,0.283840179,,,,,,
1025,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.989.txt,0,0.435862064,1,0.30965516,2,0.106206894,3,0.090344824,4,0.057931036
1026,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.99.txt,4,0.668901503,2,0.181021139,0,0.059824653,,,,
1027,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.990.txt,2,0.357568532,0,0.34564957,4,0.139451727,3,0.137067944,,
1028,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.991.txt,4,0.491826594,2,0.253020614,1,0.194740579,,,,
1029,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.992.txt,1,0.469253719,0,0.25671643,2,0.137910441,3,0.118208952,,
1030,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.993.txt,2,0.542272508,4,0.34571889,3,0.053311795,,,,
1031,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.994.txt,2,0.615877688,4,0.217455626,1,0.090236686,3,0.052761342,,
1032,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.995.txt,4,0.607121646,2,0.200000003,1,0.105637982,3,0.052818991,,
1033,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.996.txt,3,0.537234068,0,0.351507097,2,0.089095742,,,,
1034,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.997.txt,1,0.602448106,2,0.149547637,0,0.124002129,3,0.094199039,,
1035,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.998.txt,1,0.778169036,0,0.075704224,2,0.063380279,3,0.054577466,,
1036,C:\Users\Kevin\Desktop\fed.text.parsed\parsed.999.txt,1,0.715062141,2,0.115683228,0,0.089285716,3,0.050465837,,
