full_date,name,SpeechID,Financial.Markets,Macroeconomics,Monetary.Policy,International.Economy,Local.Housing.Dev,Banking.Regulation,,top,max,countzeros,randrange,intruder,206,SpeechID,full_date,name,,,,,
5-May-11,Ben S. Bernanke,1000,0,0,0,0,0,0.468614727,,,0.468614727,5,5,,,1000,5-May-11,Ben S. Bernanke,,,,,
6-May-11,Janet L. Yellen,1001,0.277861834,0,0.136661619,0.31618759,0,0.157841653,,,0.31618759,2,1,,,1001,6-May-11,Janet L. Yellen,,,,,
10-May-11,Elizabeth A. Duke,1002,0.069483049,0,0,0.092273489,0.700389087,0,,,0.700389087,3,3,,,1002,10-May-11,Elizabeth A. Duke,,,,,
12-May-11,Ben S. Bernanke,1003,0,0.054054055,0.100386098,0.617760599,0.065637067,0.111969113,,,0.617760599,1,1,,,1003,12-May-11,Ben S. Bernanke,,,,,
16-May-11,Ben S. Bernanke,1004,0,0.124383561,0.138630137,0.59561646,0.053150684,0,,,0.59561646,2,1,,,1004,16-May-11,Ben S. Bernanke,,,,,
24-May-11,Elizabeth A. Duke,1005,0.102124184,0.09640523,0,0.362745106,0.334150314,0,,,0.362745106,2,2,,,1005,24-May-11,Elizabeth A. Duke,,,,,
1-Jun-11,Janet L. Yellen,1006,0.485426605,0.200847909,0.095389508,0,0,0.118706942,,,0.485426605,2,1,,,1006,1-Jun-11,Janet L. Yellen,,,,,
3-Jun-11,Daniel K. Tarullo,1007,0,0.676428199,0.15026404,0.084973596,0,0,,,0.676428199,3,2,,,1007,3-Jun-11,Daniel K. Tarullo,,,,,
7-Jun-11,Ben S. Bernanke,1008,0,0.196190476,0,0,0.600000024,0.078095235,,,0.600000024,3,3,,,1008,7-Jun-11,Ben S. Bernanke,,,,,
9-Jun-11,Janet L. Yellen,1009,0.121301778,0.452662736,0.151873767,0.135108486,0.079881653,0,,,0.452662736,1,1,,,1009,9-Jun-11,Janet L. Yellen,,,,,
14-Jun-11,Ben S. Bernanke,1010,0,0.11286255,0,0.251576304,0.45964691,0,,,0.45964691,3,2,,,1010,14-Jun-11,Ben S. Bernanke,,,,,
29-Jun-11,Sarah Bloom Raskin,1011,0.218249083,0.437114686,0.139950678,0.083230577,0,0,,,0.437114686,2,2,,,1011,29-Jun-11,Sarah Bloom Raskin,,,,,
26-Aug-11,Ben S. Bernanke,1012,0,0.154791161,0,0,0.605036855,0,,,0.605036855,4,1,,,1012,26-Aug-11,Ben S. Bernanke,,,,,
1-Sep-11,Elizabeth A. Duke,1013,0.176515147,0.559090912,0.114393942,0,0.062878788,0,,,0.559090912,2,2,,,1013,1-Sep-11,Elizabeth A. Duke,,,,,
8-Sep-11,Ben S. Bernanke,1014,0.341463417,0,0.285714298,0,0.132404178,0.160278752,,,0.341463417,2,1,,,1014,8-Sep-11,Ben S. Bernanke,,,,,
15-Sep-11,Ben S. Bernanke,1015,0.342612416,0,0,0.130620986,0,0.389186293,,,0.389186293,3,1,,,1015,15-Sep-11,Ben S. Bernanke,,,,,
15-Sep-11,Daniel K. Tarullo,1016,0,0.272058815,0.355203629,0,0.195701361,0,,,0.355203629,3,2,,,1016,15-Sep-11,Daniel K. Tarullo,,,,,
26-Sep-11,Sarah Bloom Raskin,1017,0,0.1153097,0.165562913,0.550448,0,0,,,0.550448,3,1,,,1017,26-Sep-11,Sarah Bloom Raskin,,,,,
28-Sep-11,Ben S. Bernanke,1018,0.162540361,0,0,0.080731973,0.514531732,0.129171148,,,0.514531732,2,1,,,1018,28-Sep-11,Ben S. Bernanke,,,,,
4-Oct-11,Sarah Bloom Raskin,1019,0.374744385,0,0.451942742,0,0,0,,,0.451942742,4,4,,,1019,4-Oct-11,Sarah Bloom Raskin,,,,,
18-Oct-11,Ben S. Bernanke,1020,0,0.46059972,0.16248256,0.162831247,0.102161787,0,,,0.46059972,2,1,,,1020,18-Oct-11,Ben S. Bernanke,,,,,
20-Oct-11,Daniel K. Tarullo,1021,0,0.461313874,0.293430656,0,0,0,,,0.461313874,4,1,,,1021,20-Oct-11,Daniel K. Tarullo,,,,,
21-Oct-11,Janet L. Yellen,1022,0,0.144322842,0,0.230506152,0.464432299,0,,,0.464432299,3,2,,,1022,21-Oct-11,Janet L. Yellen,,,,,
22-Oct-11,Elizabeth A. Duke,1023,0,0,0,0,0,0.612937987,,,0.612937987,5,5,,,1023,22-Oct-11,Elizabeth A. Duke,,,,,
4-Nov-11,Daniel K. Tarullo,1024,0,0,0,0,0,0.620485187,,,0.620485187,5,5,,,1024,4-Nov-11,Daniel K. Tarullo,,,,,
4-Nov-11,Daniel K. Tarullo,1025,0,0,0,0.081967212,0.735883415,0,,,0.735883415,4,1,,,1025,4-Nov-11,Daniel K. Tarullo,,,,,
9-Nov-11,Ben S. Bernanke,1026,0,0,0,0.060109291,0.748633862,0.060109291,,,0.748633862,3,2,,,1026,9-Nov-11,Ben S. Bernanke,,,,,
9-Nov-11,Ben S. Bernanke,1027,0,0,0,0,0,0.688845396,,,0.688845396,5,2,,,1027,9-Nov-11,Ben S. Bernanke,,,,,
9-Nov-11,Daniel K. Tarullo,1028,0.144117653,0.156862751,0,0.308823526,0.213725492,0.109803922,,,0.308823526,1,1,,,1028,9-Nov-11,Daniel K. Tarullo,,,,,
10-Nov-11,Ben S. Bernanke,1029,0.465378433,0,0.099302202,0,0,0.315619975,,,0.465378433,3,1,,,1029,10-Nov-11,Ben S. Bernanke,,,,,
11-Nov-11,Janet L. Yellen,1030,0.105837077,0.53816551,0.101988457,0.181526616,0,0,,,0.53816551,2,2,,,1030,11-Nov-11,Janet L. Yellen,,,,,
29-Nov-11,Janet L. Yellen,1031,0.105876863,0.483675361,0,0,0.317630589,0,,,0.483675361,3,1,,,1031,29-Nov-11,Janet L. Yellen,,,,,
6-Jan-12,Elizabeth A. Duke,1032,0.139889196,0.125577107,0,0,0.22807017,0.399353653,,,0.399353653,2,1,,,1032,6-Jan-12,Elizabeth A. Duke,,,,,
6-Jan-12,Sarah Bloom Raskin,1033,0,0.069767445,0.063352048,0.086607859,0.460304737,0.267842829,,,0.460304737,1,1,,,1033,6-Jan-12,Sarah Bloom Raskin,,,,,
7-Jan-12,Sarah Bloom Raskin,1034,0.056549057,0,0,0,0.359110683,0.468342185,,,0.468342185,3,1,,,1034,7-Jan-12,Sarah Bloom Raskin,,,,,
13-Jan-12,Elizabeth A. Duke,1035,0.161952302,0,0.41819191,0.148086518,0.171935663,0,,,0.41819191,2,2,,,1035,13-Jan-12,Elizabeth A. Duke,,,,,
16-Jan-12,Elizabeth A. Duke,1036,0.147531897,0,0.424847484,0.164170831,0.18524681,0,,,0.424847484,2,1,,,1036,16-Jan-12,Elizabeth A. Duke,,,,,
31-Aug-12,Ben S. Bernanke,1037,0.231505662,0,0.536988676,0,0,0,,,0.536988676,4,4,,,1037,31-Aug-12,Ben S. Bernanke,,,,,
7-Aug-12,Ben S. Bernanke,1038,0.095238097,0,0.089743592,0.461538464,0.274725288,0,,,0.461538464,2,1,,,1038,7-Aug-12,Ben S. Bernanke,,,,,
6-Aug-12,Ben S. Bernanke,1039,0,0.101990052,0.217661694,0.463930339,0.092039801,0,,,0.463930339,2,1,,,1039,6-Aug-12,Ben S. Bernanke,,,,,
23-Jul-12,Sarah Bloom Raskin,1040,0.180278286,0,0,0.21778585,0.147610411,0.356926799,,bankingreg,0.356926799,2,1,macroeconomy,,1040,23-Jul-12,Sarah Bloom Raskin,,,,,
24-Jul-12,Ben S. Bernanke,1041,0,0,0,0.696969688,0.149621218,0,,,0.696969688,4,3,,,1041,24-Jul-12,Ben S. Bernanke,,,,,
20-Jul-12,Elizabeth A. Duke,1042,0.490963846,0,0.140060246,0,0,0.1754518,,,0.490963846,3,3,,,1042,20-Jul-12,Elizabeth A. Duke,,,,,
12-Jun-12,Daniel K. Tarullo,1043,0.688109159,0,0,0,0,0.161306038,,,0.688109159,4,2,,,1043,12-Jun-12,Daniel K. Tarullo,,,,,
6-Jun-12,Janet L. Yellen,1044,0,0.312404275,0.576416552,0,0,0,,monetarypolicy,0.576416552,4,1,financial,,1044,6-Jun-12,Janet L. Yellen,,,,,
15-May-12,Elizabeth A. Duke,1045,0.075689226,0.272681713,0,0,0.532330811,0,,,0.532330811,3,3,,,1045,15-May-12,Elizabeth A. Duke,,,,,
10-May-12,Ben S. Bernanke,1046,0.263647646,0,0,0,0.243176177,0.239454091,,,0.263647646,3,3,,,1046,10-May-12,Ben S. Bernanke,,,,,
2-May-12,Daniel K. Tarullo,1047,0.501525342,0,0,0,0,0,,,0.501525342,5,1,,,1047,2-May-12,Daniel K. Tarullo,,,,,
13-Apr-12,Ben S. Bernanke,1048,0.688394248,0,0,0,0,0.151430845,,,0.688394248,4,4,,,1048,13-Apr-12,Ben S. Bernanke,,,,,
12-Apr-12,Sarah Bloom Raskin,1049,0.091631033,0.560781896,0,0,0.233964562,0,,,0.560781896,3,3,,,1049,12-Apr-12,Sarah Bloom Raskin,,,,,
11-Apr-12,Janet L. Yellen,1050,0,0,0.592013896,0,0,0,,,0.592013896,5,5,,,1050,11-Apr-12,Janet L. Yellen,,,,,
10-Apr-12,Daniel K. Tarullo,1051,0.158054709,0.105167173,0,0,0,0.627963543,,,0.627963543,3,3,,,1051,10-Apr-12,Daniel K. Tarullo,,,,,
9-Apr-12,Ben S. Bernanke,1052,0.528008282,0,0,0,0,0,,,0.528008282,5,1,,,1052,9-Apr-12,Ben S. Bernanke,,,,,
27-Mar-12,Elizabeth A. Duke,1053,0,0,0,0,0.745345771,0,,,0.745345771,5,1,,,1053,27-Mar-12,Elizabeth A. Duke,,,,,
26-Mar-12,Ben S. Bernanke,1054,0,0.654392183,0.182342499,0,0,0,,,0.654392183,4,4,,,1054,26-Mar-12,Ben S. Bernanke,,,,,
23-Mar-12,Ben S. Bernanke,1055,0.361370713,0,0.339563876,0,0,0.152647972,,,0.361370713,3,1,,,1055,23-Mar-12,Ben S. Bernanke,,,,,
14-Mar-12,Ben S. Bernanke,1056,0,0,0,0,0,0.417310655,,,0.417310655,5,4,,,1056,14-Mar-12,Ben S. Bernanke,,,,,
1-Mar-12,Sarah Bloom Raskin,1057,0.11943987,0.556836903,0.168863267,0,0.093904451,0,,,0.556836903,2,2,,,1057,1-Mar-12,Sarah Bloom Raskin,,,,,
16-Feb-12,Ben S. Bernanke,1058,0,0,0.080918536,0,0.335155815,0.456533611,,,0.456533611,3,3,,,1058,16-Feb-12,Ben S. Bernanke,,,,,
10-Feb-12,Ben S. Bernanke,1059,0.077212803,0.241054609,0.058380414,0,0.545197725,0,,,0.545197725,2,1,,,1059,10-Feb-12,Ben S. Bernanke,,,,,
16-Feb-12,Ben S. Bernanke,1060,0.092946969,0,0,0,0.313285947,0.473482788,,,0.473482788,3,2,,,1060,16-Feb-12,Ben S. Bernanke,,,,,
1-Mar-12,Sarah Bloom Raskin,1061,0.102965407,0.533772647,0.188632622,0,0.111202635,0,,,0.533772647,2,1,,,1061,1-Mar-12,Sarah Bloom Raskin,,,,,
14-Mar-12,Ben S. Bernanke,1062,0,0.05255023,0,0,0.421947449,0.412673891,,,0.421947449,3,2,,,1062,14-Mar-12,Ben S. Bernanke,,,,,
23-Mar-12,Ben S. Bernanke,1063,0.355140179,0,0.34579438,0,0,0.165109038,,,0.355140179,3,3,,,1063,23-Mar-12,Ben S. Bernanke,,,,,
26-Mar-12,Ben S. Bernanke,1064,0,0.657941461,0.170363799,0,0,0,,,0.657941461,4,1,,,1064,26-Mar-12,Ben S. Bernanke,,,,,
27-Mar-12,Elizabeth A. Duke,1065,0,0,0,0,0.732712746,0,,,0.732712746,5,5,,,1065,27-Mar-12,Elizabeth A. Duke,,,,,
9-Apr-12,Ben S. Bernanke,1066,0.53163898,0,0,0,0,0,,,0.53163898,5,3,,,1066,9-Apr-12,Ben S. Bernanke,,,,,
10-Apr-12,Daniel K. Tarullo,1067,0.181762919,0,0,0,0,0.633434653,,,0.633434653,4,2,,,1067,10-Apr-12,Daniel K. Tarullo,,,,,
11-Apr-12,Janet L. Yellen,1068,0,0,0.595138907,0,0,0,,,0.595138907,5,3,,,1068,11-Apr-12,Janet L. Yellen,,,,,
12-Apr-12,Sarah Bloom Raskin,1069,0.081857055,0.566279769,0,0,0.24434942,0,,,0.566279769,3,1,,,1069,12-Apr-12,Sarah Bloom Raskin,,,,,
13-Apr-12,Ben S. Bernanke,1070,0.68640697,0,0,0,0,0.151430845,,,0.68640697,4,3,,,1070,13-Apr-12,Ben S. Bernanke,,,,,
2-May-12,Daniel K. Tarullo,1071,0.502135456,0,0,0,0,0,,,0.502135456,5,3,,,1071,2-May-12,Daniel K. Tarullo,,,,,
10-May-12,Ben S. Bernanke,1072,0.262406945,0,0,0,0.238213405,0.240074441,,,0.262406945,3,2,,,1072,10-May-12,Ben S. Bernanke,,,,,
15-May-12,Elizabeth A. Duke,1073,0.082205512,0.271177948,0,0,0.526817024,0,,,0.526817024,3,3,,,1073,15-May-12,Elizabeth A. Duke,,,,,
6-Jun-12,Janet L. Yellen,1074,0,0.29341501,0.587442577,0,0,0,,,0.587442577,4,3,,,1074,6-Jun-12,Janet L. Yellen,,,,,
12-Jun-12,Daniel K. Tarullo,1075,0.694931746,0,0,0,0,0.158382073,,,0.694931746,4,1,,,1075,12-Jun-12,Daniel K. Tarullo,,,,,
20-Jul-12,Elizabeth A. Duke,1076,0.512048185,0,0.150602415,0,0,0.149096385,,,0.512048185,3,2,,,1076,20-Jul-12,Elizabeth A. Duke,,,,,
23-Jul-12,Sarah Bloom Raskin,1077,0.169388995,0,0,0.195402294,0.175438598,0.358136714,,,0.358136714,2,2,,,1077,23-Jul-12,Sarah Bloom Raskin,,,,,
24-Jul-12,Ben S. Bernanke,1078,0,0,0,0.685606062,0.153409094,0,,,0.685606062,4,1,,,1078,24-Jul-12,Ben S. Bernanke,,,,,
6-Aug-12,Ben S. Bernanke,1079,0,0,0.236318409,0.458955228,0.087064676,0.097014926,,,0.458955228,2,2,,,1079,6-Aug-12,Ben S. Bernanke,,,,,
7-Aug-12,Ben S. Bernanke,1080,0.102564104,0,0,0.452380955,0.302197814,0.067765571,,,0.452380955,2,1,,,1080,7-Aug-12,Ben S. Bernanke,,,,,
31-Aug-12,Ben S. Bernanke,1081,0.230345234,0,0.554685235,0,0,0,,,0.554685235,4,2,,,1081,31-Aug-12,Ben S. Bernanke,,,,,
1-Oct-12,Ben S. Bernanke,1082,0.197724804,0.172264352,0.371614307,0,0.105092093,0.101300105,,,0.371614307,1,1,,,1082,1-Oct-12,Ben S. Bernanke,,,,,
5-Oct-12,Elizabeth A. Duke,1083,0,0.164634153,0,0,0.676448166,0,,,0.676448166,4,4,,,1083,5-Oct-12,Elizabeth A. Duke,,,,,
10-Oct-12,Daniel K. Tarullo,1084,0.382415861,0,0,0,0,0.451663107,,,0.451663107,4,1,,,1084,10-Oct-12,Daniel K. Tarullo,,,,,
11-Oct-12,Jeremy C. Stein,1085,0.224262059,0,0.559755206,0,0,0,,,0.559755206,4,4,,,1085,11-Oct-12,Jeremy C. Stein,,,,,
11-Oct-12,Janet L. Yellen,1086,0.090128757,0.577968538,0,0.214592278,0,0,,,0.577968538,3,3,,,1086,11-Oct-12,Janet L. Yellen,,,,,
14-Oct-12,Ben S. Bernanke,1087,0.210112363,0.339325845,0.286516845,0,0,0,,,0.339325845,3,3,,,1087,14-Oct-12,Ben S. Bernanke,,,,,
9-Nov-12,Elizabeth A. Duke,1088,0,0,0,0,0.531895339,0.305185854,,,0.531895339,4,2,,,1088,9-Nov-12,Elizabeth A. Duke,,,,,
13-Nov-12,Janet L. Yellen,1089,0.088260494,0,0.756640971,0,0,0,,,0.756640971,4,3,,,1089,13-Nov-12,Janet L. Yellen,,,,,
15-Nov-12,Ben S. Bernanke,1090,0,0.203159034,0,0.056644879,0.609477103,0,,,0.609477103,3,1,,,1090,15-Nov-12,Ben S. Bernanke,,,,,
20-Nov-12,Ben S. Bernanke,1091,0.181538463,0.508131862,0.204835162,0,0,0,,,0.508131862,3,1,,,1091,20-Nov-12,Ben S. Bernanke,,,,,
28-Nov-12,Daniel K. Tarullo,1092,0.360243708,0,0,0,0.056359481,0.480959624,,,0.480959624,3,2,,,1092,28-Nov-12,Daniel K. Tarullo,,,,,
30-Nov-12,Jeremy C. Stein,1093,0.177022278,0.341148883,0.343493551,0,0,0,,,0.343493551,3,3,,,1093,30-Nov-12,Jeremy C. Stein,,,,,
4-Dec-12,Daniel K. Tarullo,1094,0.365229756,0,0,0.123164378,0,0.361440063,,,0.365229756,3,1,,,1094,4-Dec-12,Daniel K. Tarullo,,,,,
17-Dec-12,Jeremy C. Stein,1095,0.635675669,0.078918919,0,0,0,0.139459461,,,0.635675669,3,2,,,1095,17-Dec-12,Jeremy C. Stein,,,,,
4-Jan-13,Janet L. Yellen,1096,0.539125741,0,0.078251481,0,0,0.252833247,,,0.539125741,3,1,,,1096,4-Jan-13,Janet L. Yellen,,,,,
5-Feb-13,Elizabeth A. Duke,1097,0.093465045,0,0,0,0.443009108,0.337765962,,,0.443009108,3,1,,,1097,5-Feb-13,Elizabeth A. Duke,,,,,
7-Feb-13,Jeremy C. Stein,1098,0.41006732,0.109329917,0.268996477,0,0,0.106444374,,,0.41006732,2,1,,,1098,7-Feb-13,Jeremy C. Stein,,,,,
11-Feb-13,Janet L. Yellen,1099,0.093513057,0.463352978,0.274220735,0.085930921,0,0,,,0.463352978,2,1,,,1099,11-Feb-13,Janet L. Yellen,,,,,
22-Feb-13,Daniel K. Tarullo,1100,0.432971805,0,0,0,0,0.405639917,,,0.432971805,4,4,,,1100,22-Feb-13,Daniel K. Tarullo,,,,,
22-Feb-13,Jerome H. Powell,1101,0.152899832,0.277680129,0.441124767,0,0,0,,,0.441124767,3,2,,,1101,22-Feb-13,Jerome H. Powell,,,,,
28-Feb-13,Sarah Bloom Raskin,1102,0,0,0,0.205525935,0.21619001,0.347552121,,,0.347552121,3,2,,,1102,28-Feb-13,Sarah Bloom Raskin,,,,,
1-Mar-13,Ben S. Bernanke,1103,0.203526258,0.209275588,0.510923743,0,0,0,,,0.510923743,3,1,,,1103,1-Mar-13,Ben S. Bernanke,,,,,
4-Mar-13,Jerome H. Powell,1104,0.418803424,0,0,0,0,0.422402173,,,0.422402173,4,1,,,1104,4-Mar-13,Jerome H. Powell,,,,,
4-Mar-13,Janet L. Yellen,1105,0,0.261221737,0.502193749,0,0,0,,,0.502193749,4,1,,,1105,4-Mar-13,Janet L. Yellen,,,,,
8-Mar-13,Elizabeth A. Duke,1106,0.099823631,0.26560846,0.063492067,0,0.494532615,0,,,0.494532615,2,2,,,1106,8-Mar-13,Elizabeth A. Duke,,,,,
22-Mar-13,Sarah Bloom Raskin,1107,0.070620187,0.143503845,0.073789045,0.26844725,0.383884102,0,,,0.383884102,1,1,,,1107,22-Mar-13,Sarah Bloom Raskin,,,,,
25-Mar-13,Ben S. Bernanke,1108,0.270967752,0,0.283870965,0.316129029,0,0,,,0.316129029,3,2,,,1108,25-Mar-13,Ben S. Bernanke,,,,,
4-Apr-13,Janet L. Yellen,1109,0.125562787,0.112556279,0.629314661,0,0,0,,,0.629314661,3,1,,,1109,4-Apr-13,Janet L. Yellen,,,,,
4-Apr-13,Ben S. Bernanke,1110,0,0,0.158249155,0.400673389,0.21548821,0.114478111,,,0.400673389,2,1,,,1110,4-Apr-13,Ben S. Bernanke,,,,,
8-Apr-13,Ben S. Bernanke,1111,0.205374286,0.069097891,0,0,0,0.609404981,,,0.609404981,3,3,,,1111,8-Apr-13,Ben S. Bernanke,,,,,
12-Apr-13,Ben S. Bernanke,1112,0,0,0,0.342687547,0.50026983,0,,,0.50026983,4,1,,,1112,12-Apr-13,Ben S. Bernanke,,,,,
16-Apr-13,Janet L. Yellen,1113,0.208206683,0,0.544072926,0,0,0.092705168,,,0.544072926,3,2,,,1113,16-Apr-13,Janet L. Yellen,,,,,
17-Apr-13,Jeremy C. Stein,1114,0.325123161,0,0.171710059,0,0,0.361013383,,,0.361013383,3,1,,,1114,17-Apr-13,Jeremy C. Stein,,,,,
18-Apr-13,Sarah Bloom Raskin,1115,0,0.444486976,0.118300155,0.143185303,0.217840731,0,,,0.444486976,2,1,,,1115,18-Apr-13,Sarah Bloom Raskin,,,,,
19-Apr-13,Jeremy C. Stein,1116,0.484662563,0.101431496,0.123108387,0,0,0.19468303,,,0.484662563,2,2,,,1116,19-Apr-13,Jeremy C. Stein,,,,,
