,DateField,Date,speech_name,raw_spoke_to,spoke_to,org_exist,place_1,place_2,name,position_cat,any_speech,bankersfinance,other_private,otherregulators,io,community_organisations,thinktank,press_association,prof_econ_assoc,university,hearing,trade_assoc,non_finance_gov,nonbuinessadvocacy,social_events,economic_literacy,other,org
942,4/1/2010,4/13/2010,Fostering Financial Literacy,"At the National Bankers Association Foundation Financial Literacy Summit Reception, Washington, D.C.",National Bankers Association Foundation Financial Literacy Summit Reception,NA, Washington, D.C.,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
943,4/1/2010,4/19/2010,Issues in Economic Development,"At the International Economic Development CouncilÃ•s Federal Economic Development Forum, Alexandria, Virginia",International Economic Development CouncilÃ•s Federal Economic Development Forum,NA, Alexandria, Vi,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
944,4/1/2010,4/21/2010,Brief Remarks,"At the New $100 Note Unveiling Event, U.S. Treasury Department, Washington, D.C.",New $100 Note Unveiling Event,NA, U.S. Treasury Department, Washington,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
945,4/1/2010,4/27/2010,Achieving Fiscal Sustainability,"At the National Commission on Fiscal Responsibility and Reform, Washington, D.C.",National Commission on Fiscal Responsibility and Reform,NA, Washington, D.C.,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
946,5/1/2010,5/1/2010,Women and Money: Challenging the Myths,"At the Consumer Credit Counseling Services of Delaware Valley Financially Hers Program, Philadelphia, Pennsylvania",Consumer Credit Counseling Services of Delaware Valley Financially Hers Program,NA, Philadelphia, P,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
947,5/1/2010,5/6/2010,The Supervisory Capital Assessment Program--One Year Later,"At the Federal Reserve Bank of Chicago 46th Annual Conference on Bank Structure and Competition, Chicago, Illinois",Federal Reserve Bank of Chicago 46th Annual Conference on Bank Structure and Competition,NA, Chicag,,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
948,5/1/2010,5/8/2010,The Economics of Happiness,"At the University of South Carolina Commencement Ceremony, Columbia, South Carolina",University of South Carolina Commencement Ceremony,NA, Columbia, South Carolina,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
949,5/1/2010,5/11/2010,Global Imbalances,"At the High-Level Conference on the International Monetary System, Zurich, Switzerland",High-Level Conference on the International Monetary System,NA, Zurich, Switzerland,Donald L. Kohn,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
950,5/1/2010,5/13/2010,The Federal Reserve's Policy Actions during the Financial Crisis and Lessons for the Future,"At the Carleton University, Ottawa, Canada",Carleton University,NA, Ottawa, Canada,Donald L. Kohn,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
951,5/1/2010,5/25/2010,"Central Bank Independence, Transparency, and Accountability","At the Institute for Monetary and Economic Studies International Conference, Bank of Japan, Tokyo, Japan",Institute for Monetary and Economic Studies International Conference,NA, Bank of Japan, Tokyo,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
952,5/1/2010,5/30/2010,The Policy Response to the Crisis in Korea and Other Emerging Market Economies,"At the Bank of Korea's International Conference, Seoul, Korea (via video recording)",Bank of Korea's International Conference,NA, Seoul, Korea (via video recording),Ben S. Bernanke,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6
953,6/1/2010,6/3/2010,Brief Remarks,"At the Meeting on Addressing the Financing Needs of Michigan's Small Businesses, Detroit, Michigan",Meeting on Addressing the Financing Needs of Michigan's Small Businesses,NA, Detroit, Michigan,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
954,6/1/2010,6/8/2010,Moving Beyond the Financial Crisis,"At the Consumer Bankers Association Annual Conference, Hollywood, Florida",Consumer Bankers Association Annual Conference,NA, Hollywood, Florida,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
955,6/1/2010,6/9/2010,Fostering Workforce Development,"At the Federal Reserve Bank of Richmond and Community College Workforce Alliance forum on Workforce Development, Richmond, Virginia",Federal Reserve Bank of Richmond and Community College Workforce Alliance forum on Workforce Dev,NA,,,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13
956,6/1/2010,6/16/2010,"Remarks on ""The Squam Lake Report: Fixing the Financial System""","At the Squam Lake Conference, New York, New York",Squam Lake Conference,NA, New York, New York,Ben S. Bernanke,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
957,6/1/2010,6/28/2010,It's Greek to Me,"At the Atlanta Rotary Club, Atlanta, Georgia",Atlanta Rotary Club,NA, Atlanta, Georgia,Kevin Warsh,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
958,6/1/2010,6/30/2010,Fostering a Healthy Credit Environment,"At Ohio Bankers Day, Columbus, Ohio",o Bankers Day,NA, Columbus, Ohio,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
959,7/1/2010,7/12/2010,Small Business Credit: Next Steps,"At the Federal Reserve Meeting Series: ""Addressing the Financing Needs of Small Businesses,"" Washington, D.C.","Federal Reserve Meeting Series: ""Addressing the Financing Needs of Small Businesses",NA, Washington,,Elizabeth A. Duke,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
960,7/1/2010,7/12/2010,Restoring the Flow of Credit to Small Businesses,"At the Federal Reserve Meeting Series: Ã’Addressing the Financing Needs of Small Businesses,Ã“ Washington, D.C.",Federal Reserve Meeting Series: Ã’Addressing the Financing Needs of Small Businesses,NA,Ã“ Washingt,,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
961,7/1/2010,7/15/2010,Opening Remarks,"At the Public Hearing on Potential Revisions to the Home Mortgage Disclosure Act, Atlanta, Georgia",Public Hearing on Potential Revisions to the Home Mortgage Disclosure Act,NA, Atlanta, Georgia,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
962,8/1/2010,8/2/2010,Challenges for the Economy and State Governments,"At the Annual Meeting of the Southern Legislative Conference of the Council of State Governments, Charleston, South Carolina",Annual Meeting of the Southern Legislative Conference of the Council of State Governments,NA, Charl,,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
963,8/1/2010,8/27/2010,The Economic Outlook and Monetary Policy,"At the Federal Reserve Bank of Kansas City Economic Symposium, Jackson Hole, Wyoming",Federal Reserve Bank of Kansas City Economic Symposium,NA, Jackson Hole, Wyoming,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
964,9/1/2010,9/1/2010,Stabilizing Neighborhoods: Lessons Learned from the Field,"At the Federal Reserve REO and Vacant Properties Summit, Washington, D.C.",Federal Reserve REO and Vacant Properties Summit,NA, Washington, D.C.,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
965,9/1/2010,9/17/2010,"Comments on ""Regulating the Shadow Banking System""","At the Brookings Panel on Economic Activity, Washington, D.C.",Brookings Panel on Economic Activity,NA, Washington, D.C.,Daniel K. Tarullo,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6
966,9/1/2010,9/24/2010,Implications of the Financial Crisis for Economics,"At the Conference Co-sponsored by the Center for Economic Policy Studies and the Bendheim Center for Finance, Princeton University, Princeton, New Jersey",Conference Co-sponsored by the Center for Economic Policy Studies and the Bendheim Center for Fi,NA,,,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
967,9/1/2010,9/24/2010,Opening Remarks,"At the Public Hearing on the Home Mortgage Disclosure Act, Federal Reserve Board Building, Washington, D.C.",Public Hearing on the Home Mortgage Disclosure Act,NA, Federal Reserve Board Building, Washington,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10
968,9/1/2010,9/30/2010,Welcoming Remarks,"At the Federal Reserve System Town Hall Meeting with Educators, Washington, D.C.",Federal Reserve System Town Hall Meeting with Educators,NA, Washington, D.C.,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
969,10/1/2010,10/4/2010,Fiscal Sustainability and Fiscal Rules,"At the Annual Meeting of the Rhode Island Public Expenditure Council, Providence, Rhode Island",Annual Meeting of the Rhode Island Public Expenditure Council,NA, Providence, Rhode Island,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12
970,10/1/2010,10/11/2010,Macroprudential Supervision and Monetary Policy in the Post-crisis World,"At the Annual Meeting of the National Association for Business Economics, Denver, Colorado",Annual Meeting of the National Association for Business Economics,NA, Denver, Colorado,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
971,10/1/2010,10/15/2010,Monetary Policy Objectives and Tools in a Low-Inflation Environment,"At the Revisiting Monetary Policy in a Low-Inflation Environment Conference, Federal Reserve Bank of Boston, Boston, Massachusetts",Revisiting Monetary Policy in a Low-Inflation Environment Conference,NA, Federal Reserve Bank of Bo,,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
972,10/1/2010,10/19/2010,Brief Remarks,"At the Grand Opening of the Junior Achievement Finance Park, Fairfax, Virginia",Grand Opening of the Junior Achievement Finance Park,NA, Fairfax, Virginia,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14
973,10/1/2010,10/19/2010,Come with Me to the FOMC,"At the Money Marketeers of New York University, New York, New York",Money Marketeers of New York University,NA, New York, New York,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
974,10/1/2010,10/25/2010,Welcoming Remarks,"At the Federal Reserve System and Federal Deposit Insurance Corporation Conference on Mortgage Foreclosures and the Future of Housing, Arlington, Virginia",Federal Reserve System and Federal Deposit Insurance Corporation Conference on Mortgage Foreclos,NA,,,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
975,11/1/2010,11/8/2010,Rejecting the Requiem,"At the Securities Industry and Financial Markets Association, New York, New York",Securities Industry and Financial Markets Association,NA, New York, New York,Kevin Warsh,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
976,11/1/2010,11/12/2010,Next Steps in Financial Regulatory Reform,"At the George Washington University Center for Law, Economics, and Finance Conference on the Dodd-Frank Act, Washington, D.C.",George Washington University Center for Law,NA, Economics, and Finance Conference on the Dodd-Frank,Daniel K. Tarullo,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
977,11/1/2010,11/12/2010,Problems in the Mortgage Servicing Industry,"At the National Consumer Law Center's Consumer Rights Litigation Conference, Boston, Massachusetts",National Consumer Law Center's Consumer Rights Litigation Conference,NA, Boston, Massachusetts,Sarah Bloom Raskin,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13
978,11/1/2010,11/19/2010,Emerging from the Crisis: Where Do We Stand?,"At the Sixth European Central Bank Central Banking Conference, Frankfurt, Germany",Sixth European Central Bank Central Banking Conference,NA, Frankfurt, Germany,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
979,11/1/2010,11/19/2010,Rebalancing the Global Recovery,"At the Sixth European Central Bank Central Banking Conference, Frankfurt, Germany",Sixth European Central Bank Central Banking Conference,NA, Frankfurt, Germany,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
980,12/1/2010,12/1/2010,Fiscal Responsibility and Global Rebalancing,"At the Committee for Economic Development 2010 International Counterparts Conference, New York, New York",Committee for Economic Development 2010 International Counterparts Conference,NA, New York, New Yor,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
981,12/1/2010,12/2/2010,Developments in the Landscape for Consumer Credit and Payments,"At the Federal Reserve Bank of Philadelphia Payment Cards Center Conference, Philadelphia, Pennsylvania",Federal Reserve Bank of Philadelphia Payment Cards Center Conference,NA, Philadelphia, Pennsylvania,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
982,1/1/2011,1/7/2011,The Economic Outlook,"At the Maryland Bankers Association First Friday Economic Outlook Forum, Baltimore, Maryland",Maryland Bankers Association First Friday Economic Outlook Forum,NA, Baltimore, Maryland,Elizabeth A. Duke,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
983,1/1/2011,1/8/2011,The Federal Reserve's Asset Purchase Program,"At the The Brimmer Policy Forum, Allied Social Science Associations Annual Meeting, Denver, Colorado",The Brimmer Policy Forum,NA, Allied Social Science Associations Annual Meeting, Denver,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
984,2/1/2011,2/2/2011,From Community Banker to Central Banker--My Journey,"At the University of North Carolina Kenan-Flagler Dean's Speaker Series, Chapel Hill, North Carolina",University of North Carolina Kenan-Flagler Dean's Speaker Series,NA, Chapel Hill, North Carolina,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
985,2/1/2011,2/3/2011,The Economic Outlook and Macroeconomic Policy,"At the National Press Club, Washington, D.C.",National Press Club,NA, Washington, D.C.,Ben S. Bernanke,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7
986,2/1/2011,2/11/2011,Putting the Low Road Behind Us,"At the 2011 Midwinter Housing Finance Conference, Park City, Utah",2011 Midwinter Housing Finance Conference,NA, Park City, Utah,Sarah Bloom Raskin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
987,2/1/2011,2/18/2011,Global Imbalances: Links to Economic and Financial Stability,"At the Banque de France Financial Stability Review Launch Event, Paris, France",Banque de France Financial Stability Review Launch Event,NA, Paris, France,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
988,2/1/2011,2/25/2011,Unconventional Monetary Policy and Central Bank Communications,"At the University of Chicago Booth School of Business U.S. Monetary Policy Forum, New York, New York",University of Chicago Booth School of Business U.S. Monetary Policy Forum,NA, New York, New York,Janet L. Yellen,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9
989,3/1/2011,3/2/2011,Challenges for State and Local Governments,"At the 2011 Annual Awards Dinner of the Citizens Budget Commission, New York, New York",2011 Annual Awards Dinner of the Citizens Budget Commission,NA, New York, New York,Ben S. Bernanke,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
990,3/1/2011,3/4/2011,Improving the International Monetary and Financial System,"At the Banque de France International Symposium, Paris, France",Banque de France International Symposium,NA, Paris, France,Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
991,3/1/2011,3/23/2011,Community Banking in a Period of Recovery and Change,"At the Independent Community Bankers of America National Convention, San Diego, California",Independent Community Bankers of America National Convention,NA, San Diego, California,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
992,3/1/2011,3/24/2011,Changed Circumstances: The Impact of the Financial Crisis on the Economic Condition of Workers Near Retirement and of Business Owners,"At the Virginia Association of Economists Sandridge Lecture, Federal Reserve Bank of Richmond, Richmond, Virginia",Virginia Association of Economists Sandridge Lecture,NA, Federal Reserve Bank of Richmond, Richmond,Elizabeth A. Duke,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
993,3/1/2011,3/31/2011,Regulating Systemic Risk,"At the 2011 Credit Markets Symposium, Charlotte, North Carolina",2011 Credit Markets Symposium,NA, Charlotte, North Carolina,Daniel K. Tarullo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
994,4/1/2011,4/4/2011,"Clearinghouses, Financial Stability, and Financial Reform","At the 2011 Financial Markets Conference, Stone Mountain, Georgia",2011 Financial Markets Conference,NA, Stone Mountain, Georgia,Ben S. Bernanke,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
995,4/1/2011,4/7/2011,Community Bankers and Supervisors: Seeking Balance,"At the Federal Reserve Bank of New York Community Bankers Conference, New York, New York",Federal Reserve Bank of New York Community Bankers Conference,NA, New York, New York,Sarah Bloom Raskin,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
996,4/1/2011,4/11/2011,"Commodity Prices, the Economic Outlook, and Monetary Policy","At the Economic Club of New York, New York, New York",Economic Club of New York,NA, New York, New York,Janet L. Yellen,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8
997,4/1/2011,4/14/2011,Small Business Credit Availability,"At the 2011 International Factoring Association Conference, Washington, D.C.",2011 International Factoring Association Conference,NA, Washington, D.C.,Elizabeth A. Duke,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
998,4/1/2011,4/28/2011,Community Voices: Promising Practices for Neighborhood Stabilization,"At the 2011 Federal Reserve Community Affairs Research Conference, Arlington, Virginia",2011 Federal Reserve Community Affairs Research Conference,NA, Arlington, Virginia,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
999,4/1/2011,4/29/2011,Community Development in Challenging Times,"At the Federal Reserve Community Affairs Research Conference, Arlington, Virginia",Federal Reserve Community Affairs Research Conference,NA, Arlington, Virginia,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1000,5/1/2011,5/5/2011,Implementing a Macroprudential Approach to Supervision and Regulation,"At the 47th Annual Conference on Bank Structure and Competition, Chicago, Illinois",47th Annual Conference on Bank Structure and Competition,NA, Chicago, Illinois,Ben S. Bernanke,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1001,5/1/2011,5/6/2011,Reaping the Full Benefits of Financial Openness,"At the Bank of Finland 200th Anniversary Conference, Helsinki, Finland",Bank of Finland 200th Anniversary Conference,NA, Helsinki, Finland,Janet L. Yellen,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1002,5/1/2011,5/10/2011,Fostering Innovation in Community Development Finance,"At the 2011 Exploring Innovation Conference on Community Development Finance, St. Louis, Missouri",2011 Exploring Innovation Conference on Community Development Finance,NA, St. Louis, Missouri,Elizabeth A. Duke,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1003,5/1/2011,5/12/2011,Brief remarks,"At the United States-Mexico Chamber of Commerce Annual Gala, Washington, D.C.",United States-Mexico Chamber of Commerce Annual Gala,NA, Washington, D.C.,Ben S. Bernanke,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11
1004,5/1/2011,5/16/2011,Promoting Research and Development: The Government's Role,"At the Conference on ""New Building Blocks for Jobs and Economic Growth,"" Washington, D.C.","Conference on ""New Building Blocks for Jobs and Economic Growth",NA," Washington, D.C.",,Ben S. Bernanke,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
